id_realizado,campanha,veiculo,data,investimento,impressoes,cliques,id_bloco,no_pacing
4437,Dia Das Maes,Youtube Ads,2024-05-04,2641.4556,311617,316,,False
4438,Dia Das Maes,Youtube Ads,2024-05-05,2644.4068,393518,343,,False
4439,Dia Das Maes,Youtube Ads,2024-05-06,2668.4137,327823,361,,False
4440,Dia Das Maes,Youtube Ads,2024-05-07,2641.128,390386,232,,False
4441,Dia Das Maes,Youtube Ads,2024-05-08,2641.1184,374769,274,,False
4442,Dia Das Maes,Youtube Ads,2024-05-09,2640.5338,306330,343,,False
4443,Dia Das Maes,Youtube Ads,2024-05-10,2641.2048,377356,333,,False
4444,Dia Das Maes,Youtube Ads,2024-05-11,2642.9101,403630,330,,False
4445,Dia Das Maes,Youtube Ads,2024-05-12,2638.6195,402242,456,,False
4446,Dia Das Maes,Meta Ads,2024-04-26,183.87,12927,0,,False
4447,Dia Das Maes,Meta Ads,2024-04-27,940.53,69254,2,,False
4448,Dia Das Maes,Meta Ads,2024-04-28,1070.34,70546,4,,False
4449,Dia Das Maes,Meta Ads,2024-04-29,885.92,64927,3,,False
4450,Dia Das Maes,Meta Ads,2024-04-30,2178.87,440782,17,,False
4451,Dia Das Maes,Meta Ads,2024-05-01,3104.14,737778,33,,False
4452,Dia Das Maes,Meta Ads,2024-05-02,4085.73,642807,1281,,False
4453,Dia Das Maes,Tiktok Ads,2024-05-02,1459.99,90411,191,,False
4454,Dia Das Maes,Meta Ads,2024-05-03,5105.34,695674,1691,,False
4455,Dia Das Maes,Tiktok Ads,2024-05-03,2054.15,114751,295,,False
4456,Dia Das Maes,Meta Ads,2024-05-04,5444.51,732795,1877,,False
4457,Dia Das Maes,Tiktok Ads,2024-05-04,2053.02,113567,282,,False
4458,Dia Das Maes,Meta Ads,2024-05-05,5286.7300000000005,717559,1814,,False
4459,Dia Das Maes,Tiktok Ads,2024-05-05,2058.49,118217,264,,False
4460,Dia Das Maes,Meta Ads,2024-05-06,6625.670000000001,847291,2121,,False
4461,Dia Das Maes,Tiktok Ads,2024-05-06,2436.07,141113,300,,False
4462,Dia Das Maes,Meta Ads,2024-05-07,9575.6,979773,2810,,False
4463,Dia Das Maes,Tiktok Ads,2024-05-07,3565.9300000000003,192212,365,,False
4464,Dia Das Maes,Meta Ads,2024-05-08,12126.38,1135678,3288,,False
4465,Dia Das Maes,Tiktok Ads,2024-05-08,3517.09,195194,340,,False
4466,Dia Das Maes,Meta Ads,2024-05-09,11861.21,1036545,3237,,False
4467,Dia Das Maes,Tiktok Ads,2024-05-09,3637.67,215348,381,,False
4468,Dia Das Maes,Meta Ads,2024-05-10,12225.89,951709,2998,,False
4469,Dia Das Maes,Tiktok Ads,2024-05-10,3511.28,189305,370,,False
4470,Dia Das Maes,Meta Ads,2024-05-11,12569.35,956175,3109,,False
4471,Dia Das Maes,Tiktok Ads,2024-05-11,3539.32,188028,347,,False
4472,Dia Das Maes,Meta Ads,2024-05-12,11256.37,913138,2626,,False
4473,Dia Das Maes,Tiktok Ads,2024-05-12,3348.73,195683,339,,False
4474,Esquenta Black,Tiktok Ads,2023-11-17,10065.03,4765932,9395,,False
4475,Esquenta Black,Tiktok Ads,2023-11-18,18012.66,9956621,20180,,False
4476,Esquenta Black,Tiktok Ads,2023-11-19,17749.76,10800126,21193,,False
4477,Esquenta Black,Tiktok Ads,2023-11-20,17526.49,10796251,19951,,False
4478,Esquenta Black,Tiktok Ads,2023-11-21,16646.06,9058808,16147,,False
4479,Esquenta Black,Tiktok Ads,2023-11-17,6804.05,185525,793,,False
4480,Esquenta Black,Tiktok Ads,2023-11-18,14736.02,342683,1509,,False
4481,Esquenta Black,Tiktok Ads,2023-11-19,14575.82,369552,1447,,False
4482,Esquenta Black,Tiktok Ads,2023-11-20,14654.14,361298,1203,,False
4483,Esquenta Black,Tiktok Ads,2023-11-21,14223.55,333017,1103,,False
4484,Esquenta Black,Meta Ads,2023-11-15,1359.2800000000002,167461,686,,False
4485,Esquenta Black,Meta Ads,2023-11-16,7472.59,743900,3517,,False
4486,Esquenta Black,Meta Ads,2023-11-17,7531.759999999999,724682,2880,,False
4487,Esquenta Black,Meta Ads,2023-11-18,7977.610000000001,767234,2840,,False
4488,Esquenta Black,Meta Ads,2023-11-19,8235.83,789592,2977,,False
4489,Esquenta Black,Meta Ads,2023-11-20,7978.549999999997,788515,3012,,False
4490,Esquenta Black,Meta Ads,2023-11-21,5621.980000000001,563922,1796,,False
4491,Esquenta Black,Youtube Ads,2023-11-16,36.1164,1561,5,,False
4492,Esquenta Black,Youtube Ads,2023-11-17,93.8065,2737,10,,False
4493,Esquenta Black,Youtube Ads,2023-11-18,96.6773,3191,27,,False
4494,Esquenta Black,Youtube Ads,2023-11-19,96.1564,2949,19,,False
4495,Esquenta Black,Youtube Ads,2023-11-20,95.3218,3122,17,,False
4496,Esquenta Black,Youtube Ads,2023-11-21,98.0784,3142,15,,False
4497,Esquenta Black,Youtube Ads,2023-11-16,163.5034,6134,43,,False
4498,Esquenta Black,Youtube Ads,2023-11-17,399.0922000000001,14148,86,,False
4499,Esquenta Black,Youtube Ads,2023-11-18,396.7763,13433,76,,False
4500,Esquenta Black,Youtube Ads,2023-11-19,397.122,13341,89,,False
4501,Esquenta Black,Youtube Ads,2023-11-20,397.7299,13318,71,,False
4502,Esquenta Black,Youtube Ads,2023-11-21,398.1262,13004,73,,False
4503,Esquenta Black,Youtube Ads,2023-11-16,49.946200000000005,1963,9,,False
4504,Esquenta Black,Youtube Ads,2023-11-17,130.4214,3806,20,,False
4505,Esquenta Black,Youtube Ads,2023-11-18,129.9499,5253,29,,False
4506,Esquenta Black,Youtube Ads,2023-11-19,129.5289,4805,21,,False
4507,Esquenta Black,Youtube Ads,2023-11-20,130.6236,4578,30,,False
4508,Esquenta Black,Youtube Ads,2023-11-21,130.1308,4540,33,,False
4509,Esquenta Black,Youtube Ads,2023-11-16,151.2635,5573,39,,False
4510,Esquenta Black,Youtube Ads,2023-11-17,234.2803,9562,63,,False
4511,Esquenta Black,Youtube Ads,2023-11-18,234.1848,9143,48,,False
4512,Esquenta Black,Youtube Ads,2023-11-19,234.3272,8817,43,,False
4513,Esquenta Black,Youtube Ads,2023-11-20,234.0467,8840,42,,False
4514,Esquenta Black,Youtube Ads,2023-11-21,235.0165,8316,35,,False
4515,Esquenta Black,Youtube Ads,2023-11-16,56.3332,2158,15,,False
4516,Esquenta Black,Youtube Ads,2023-11-17,73.1491,2703,18,,False
4517,Esquenta Black,Youtube Ads,2023-11-18,17.0031,712,8,,False
4518,Esquenta Black,Youtube Ads,2023-11-16,56.7058,2069,6,,False
4519,Esquenta Black,Youtube Ads,2023-11-17,104.6464,3548,21,,False
4520,Esquenta Black,Youtube Ads,2023-11-18,104.7103,4044,23,,False
4521,Esquenta Black,Youtube Ads,2023-11-19,104.4683,4170,23,,False
4522,Esquenta Black,Youtube Ads,2023-11-20,104.551,4081,33,,False
4523,Esquenta Black,Youtube Ads,2023-11-21,104.7806,3670,24,,False
4524,Esquenta Black,Youtube Ads,2023-11-16,62.1619,2489,10,,False
4525,Esquenta Black,Youtube Ads,2023-11-17,156.4929,4975,31,,False
4526,Esquenta Black,Youtube Ads,2023-11-18,157.1888,6288,35,,False
4527,Esquenta Black,Youtube Ads,2023-11-19,156.9066,5787,34,,False
4528,Esquenta Black,Youtube Ads,2023-11-20,157.4991,5354,29,,False
4529,Esquenta Black,Youtube Ads,2023-11-21,157.6859,5373,41,,False
4530,Esquenta Black,Youtube Ads,2023-11-16,35.0837,1459,13,,False
4531,Esquenta Black,Youtube Ads,2023-11-17,35.041799999999995,1907,4,,False
4532,Esquenta Black,Youtube Ads,2023-11-18,35.3129,2343,12,,False
4533,Esquenta Black,Youtube Ads,2023-11-19,34.892799999999994,2376,19,,False
4534,Esquenta Black,Youtube Ads,2023-11-20,35.4613,2277,10,,False
4535,Esquenta Black,Youtube Ads,2023-11-21,35.5479,2123,8,,False
4536,Esquenta Black,Youtube Ads,2023-11-16,121.1533,4755,20,,False
4537,Esquenta Black,Youtube Ads,2023-11-17,329.13620000000003,11271,76,,False
4538,Esquenta Black,Youtube Ads,2023-11-18,328.66290000000004,10869,48,,False
4539,Esquenta Black,Youtube Ads,2023-11-19,328.3281,10484,57,,False
4540,Esquenta Black,Youtube Ads,2023-11-20,330.0305,10476,53,,False
4541,Esquenta Black,Youtube Ads,2023-11-21,329.8454,9789,52,,False
4542,Esquenta Black,Youtube Ads,2023-11-16,69.1165,2692,14,,False
4543,Esquenta Black,Youtube Ads,2023-11-17,113.8886,3996,15,,False
4544,Esquenta Black,Youtube Ads,2023-11-18,116.3149,4898,29,,False
4545,Esquenta Black,Youtube Ads,2023-11-19,115.9555,4434,35,,False
4546,Esquenta Black,Youtube Ads,2023-11-20,116.0873,4292,17,,False
4547,Esquenta Black,Youtube Ads,2023-11-21,116.0345,4133,28,,False
4548,Esquenta Black,Youtube Ads,2023-11-16,63.7849,2742,16,,False
4549,Esquenta Black,Youtube Ads,2023-11-17,91.1705,3559,14,,False
4550,Esquenta Black,Youtube Ads,2023-11-18,92.5597,4855,27,,False
4551,Esquenta Black,Youtube Ads,2023-11-19,91.7169,4317,30,,False
4552,Esquenta Black,Youtube Ads,2023-11-20,91.9164,4006,20,,False
4553,Esquenta Black,Youtube Ads,2023-11-21,94.2191,3873,20,,False
4554,Esquenta Black,Youtube Ads,2023-11-16,263.8303,8674,46,,False
4555,Esquenta Black,Youtube Ads,2023-11-17,264.3577,10873,83,,False
4556,Esquenta Black,Youtube Ads,2023-11-18,264.5749,10153,51,,False
4557,Esquenta Black,Youtube Ads,2023-11-19,264.3431,9697,65,,False
4558,Esquenta Black,Youtube Ads,2023-11-20,264.5573,9988,72,,False
4559,Esquenta Black,Youtube Ads,2023-11-21,265.2087,9429,46,,False
4560,Esquenta Black,Youtube Ads,2023-11-16,62.974900000000005,2503,11,,False
4561,Esquenta Black,Youtube Ads,2023-11-17,103.5121,3892,20,,False
4562,Esquenta Black,Youtube Ads,2023-11-18,104.5228,4541,28,,False
4563,Esquenta Black,Youtube Ads,2023-11-19,103.774,4151,25,,False
4564,Esquenta Black,Youtube Ads,2023-11-20,104.6576,4045,22,,False
4565,Esquenta Black,Youtube Ads,2023-11-21,104.0108,3961,20,,False
4566,Esquenta Black,Youtube Ads,2023-11-16,71.1659,2761,7,,False
4567,Esquenta Black,Youtube Ads,2023-11-17,200.6134,6854,35,,False
4568,Esquenta Black,Youtube Ads,2023-11-18,202.0755,7095,60,,False
4569,Esquenta Black,Youtube Ads,2023-11-19,201.3241,6573,29,,False
4570,Esquenta Black,Youtube Ads,2023-11-20,202.099,6251,21,,False
4571,Esquenta Black,Youtube Ads,2023-11-21,201.3108,6235,50,,False
4572,Esquenta Black,Youtube Ads,2023-11-16,63.23519999999999,2278,13,,False
4573,Esquenta Black,Youtube Ads,2023-11-17,186.9527,5809,35,,False
4574,Esquenta Black,Youtube Ads,2023-11-18,188.1979,5810,45,,False
4575,Esquenta Black,Youtube Ads,2023-11-19,187.7483,5607,23,,False
4576,Esquenta Black,Youtube Ads,2023-11-20,188.037,5022,20,,False
4577,Esquenta Black,Youtube Ads,2023-11-21,188.6083,5014,31,,False
4578,Esquenta Black,Youtube Ads,2023-11-16,1531.1222,49006,299,,False
4579,Esquenta Black,Youtube Ads,2023-11-17,1537.5277999999998,46617,281,,False
4580,Esquenta Black,Youtube Ads,2023-11-18,1538.2034,47123,278,,False
4581,Esquenta Black,Youtube Ads,2023-11-19,1533.0974,48163,263,,False
4582,Esquenta Black,Youtube Ads,2023-11-20,1518.8176,49521,259,,False
4583,Esquenta Black,Youtube Ads,2023-11-21,1557.437,46423,215,,False
4584,Esquenta Black,Youtube Ads,2023-11-16,136.1111,5032,35,,False
4585,Esquenta Black,Youtube Ads,2023-11-17,1416.9098,32438,188,,False
4586,Esquenta Black,Youtube Ads,2023-11-18,1420.1812,34226,213,,False
4587,Esquenta Black,Youtube Ads,2023-11-19,1420.1219,34614,218,,False
4588,Esquenta Black,Youtube Ads,2023-11-20,1423.9681,36915,220,,False
4589,Esquenta Black,Youtube Ads,2023-11-21,1432.4396,34885,185,,False
4590,Esquenta Black,Youtube Ads,2023-11-16,46.569100000000006,1913,11,,False
4591,Esquenta Black,Youtube Ads,2023-11-17,80.1293,2690,12,,False
4592,Esquenta Black,Youtube Ads,2023-11-18,80.1369,2938,11,,False
4593,Esquenta Black,Youtube Ads,2023-11-19,80.2638,3623,22,,False
4594,Esquenta Black,Youtube Ads,2023-11-20,80.7998,3301,19,,False
4595,Esquenta Black,Youtube Ads,2023-11-21,81.2171,3005,17,,False
4596,Esquenta Black,Meta Ads,2023-11-15,480.2299999999998,52090,335,,False
4597,Esquenta Black,Meta Ads,2023-11-16,3084.9100000000003,202040,1520,,False
4598,Esquenta Black,Meta Ads,2023-11-17,3166.74,200700,1156,,False
4599,Esquenta Black,Meta Ads,2023-11-18,3247.4,205452,1133,,False
4600,Esquenta Black,Meta Ads,2023-11-19,3395.6800000000003,210480,1152,,False
4601,Esquenta Black,Meta Ads,2023-11-20,3323.75,209085,1110,,False
4602,Esquenta Black,Meta Ads,2023-11-21,2400.0800000000004,152814,674,,False
4603,Esquenta Black,Youtube Ads,2023-11-16,14.227900000000002,597,5,,False
4604,Esquenta Black,Youtube Ads,2023-11-17,51.7935,1444,5,,False
4605,Esquenta Black,Youtube Ads,2023-11-18,62.06,1592,6,,False
4606,Esquenta Black,Youtube Ads,2023-11-19,62.0661,1594,4,,False
4607,Esquenta Black,Youtube Ads,2023-11-20,59.1668,1664,7,,False
4608,Esquenta Black,Youtube Ads,2023-11-21,60.5175,1753,7,,False
4609,Esquenta Black,Youtube Ads,2023-11-16,46.3807,1771,10,,False
4610,Esquenta Black,Youtube Ads,2023-11-17,92.0807,2577,18,,False
4611,Esquenta Black,Youtube Ads,2023-11-18,93.7056,2933,12,,False
4612,Esquenta Black,Youtube Ads,2023-11-19,93.2779,3035,16,,False
4613,Esquenta Black,Youtube Ads,2023-11-20,92.3743,3265,12,,False
4614,Esquenta Black,Youtube Ads,2023-11-21,93.4775,3005,23,,False
4615,Esquenta Black,Youtube Ads,2023-11-16,9.3873,382,1,,False
4616,Esquenta Black,Youtube Ads,2023-11-17,52.6972,1148,4,,False
4617,Esquenta Black,Youtube Ads,2023-11-18,51.0016,1374,4,,False
4618,Esquenta Black,Youtube Ads,2023-11-19,53.921800000000005,1272,9,,False
4619,Esquenta Black,Youtube Ads,2023-11-20,50.1651,1270,4,,False
4620,Esquenta Black,Youtube Ads,2023-11-21,54.8531,1352,4,,False
4621,Esquenta Black,Youtube Ads,2023-11-16,49.9738,1826,3,,False
4622,Esquenta Black,Youtube Ads,2023-11-17,153.4222,3665,10,,False
4623,Esquenta Black,Youtube Ads,2023-11-18,153.5284,3979,16,,False
4624,Esquenta Black,Youtube Ads,2023-11-19,153.8425,3708,16,,False
4625,Esquenta Black,Youtube Ads,2023-11-20,152.1575,4180,14,,False
4626,Esquenta Black,Youtube Ads,2023-11-21,154.5245,4371,13,,False
4627,Esquenta Black,Youtube Ads,2023-11-16,17.262900000000002,737,6,,False
4628,Esquenta Black,Youtube Ads,2023-11-17,45.6498,1223,4,,False
4629,Esquenta Black,Youtube Ads,2023-11-18,46.1591,1271,7,,False
4630,Esquenta Black,Youtube Ads,2023-11-19,46.5593,1264,5,,False
4631,Esquenta Black,Youtube Ads,2023-11-20,44.9601,1381,11,,False
4632,Esquenta Black,Youtube Ads,2023-11-21,46.2325,1489,9,,False
4633,Esquenta Black,Youtube Ads,2023-11-16,10.9404,444,3,,False
4634,Esquenta Black,Youtube Ads,2023-11-17,48.0831,1183,5,,False
4635,Esquenta Black,Youtube Ads,2023-11-18,47.3871,1174,6,,False
4636,Esquenta Black,Youtube Ads,2023-11-19,49.023,1217,3,,False
4637,Esquenta Black,Youtube Ads,2023-11-20,49.5122,1255,6,,False
4638,Esquenta Black,Youtube Ads,2023-11-21,48.404300000000006,1327,5,,False
4639,Esquenta Black,Youtube Ads,2023-11-16,19.7727,798,5,,False
4640,Esquenta Black,Youtube Ads,2023-11-17,88.74799999999999,1890,10,,False
4641,Esquenta Black,Youtube Ads,2023-11-18,89.9307,2308,21,,False
4642,Esquenta Black,Youtube Ads,2023-11-19,88.5947,2182,11,,False
4643,Esquenta Black,Youtube Ads,2023-11-20,89.7829,2401,10,,False
4644,Esquenta Black,Youtube Ads,2023-11-21,89.85679999999999,2292,11,,False
4645,Esquenta Black,Youtube Ads,2023-11-16,13.7322,482,0,,False
4646,Esquenta Black,Youtube Ads,2023-11-17,18.928800000000003,625,2,,False
4647,Esquenta Black,Youtube Ads,2023-11-18,18.8326,638,4,,False
4648,Esquenta Black,Youtube Ads,2023-11-19,18.6409,610,3,,False
4649,Esquenta Black,Youtube Ads,2023-11-20,18.4587,656,6,,False
4650,Esquenta Black,Youtube Ads,2023-11-21,18.9458,686,4,,False
4651,Esquenta Black,Youtube Ads,2023-11-16,38.7063,1553,7,,False
4652,Esquenta Black,Youtube Ads,2023-11-17,115.2462,2935,14,,False
4653,Esquenta Black,Youtube Ads,2023-11-18,151.8123,3546,13,,False
4654,Esquenta Black,Youtube Ads,2023-11-19,150.6424,3636,17,,False
4655,Esquenta Black,Youtube Ads,2023-11-20,150.3722,4005,18,,False
4656,Esquenta Black,Youtube Ads,2023-11-21,152.5114,3800,11,,False
4657,Esquenta Black,Youtube Ads,2023-11-16,8.6122,394,0,,False
4658,Esquenta Black,Youtube Ads,2023-11-17,40.5561,969,8,,False
4659,Esquenta Black,Youtube Ads,2023-11-18,40.3415,1033,3,,False
4660,Esquenta Black,Youtube Ads,2023-11-19,40.9482,993,2,,False
4661,Esquenta Black,Youtube Ads,2023-11-20,39.9079,1019,4,,False
4662,Esquenta Black,Youtube Ads,2023-11-21,40.7552,1124,6,,False
4663,Esquenta Black,Youtube Ads,2023-11-16,36.6099,2226,22,,False
4664,Esquenta Black,Youtube Ads,2023-11-17,36.4053,2989,3,,False
4665,Esquenta Black,Youtube Ads,2023-11-18,36.8009,2814,0,,False
4666,Esquenta Black,Youtube Ads,2023-11-19,36.51,3419,0,,False
4667,Esquenta Black,Youtube Ads,2023-11-20,36.9732,3578,3,,False
4668,Esquenta Black,Youtube Ads,2023-11-21,36.8282,3220,2,,False
4669,Esquenta Black,Youtube Ads,2023-11-16,32.3722,1264,2,,False
4670,Esquenta Black,Youtube Ads,2023-11-17,100.1298,2349,4,,False
4671,Esquenta Black,Youtube Ads,2023-11-18,101.8064,2511,12,,False
4672,Esquenta Black,Youtube Ads,2023-11-19,101.9918,2467,11,,False
4673,Esquenta Black,Youtube Ads,2023-11-20,99.602,2562,16,,False
4674,Esquenta Black,Youtube Ads,2023-11-21,103.3544,2848,7,,False
4675,Esquenta Black,Youtube Ads,2023-11-16,18.8634,827,5,,False
4676,Esquenta Black,Youtube Ads,2023-11-17,54.1902,1513,15,,False
4677,Esquenta Black,Youtube Ads,2023-11-18,57.5893,1572,13,,False
4678,Esquenta Black,Youtube Ads,2023-11-19,57.9059,1541,7,,False
4679,Esquenta Black,Youtube Ads,2023-11-20,58.50790000000001,1675,11,,False
4680,Esquenta Black,Youtube Ads,2023-11-21,58.7191,1618,7,,False
4681,Esquenta Black,Youtube Ads,2023-11-16,18.7307,665,3,,False
4682,Esquenta Black,Youtube Ads,2023-11-17,65.5541,1680,6,,False
4683,Esquenta Black,Youtube Ads,2023-11-18,68.1729,1954,8,,False
4684,Esquenta Black,Youtube Ads,2023-11-19,81.0964,1970,11,,False
4685,Esquenta Black,Youtube Ads,2023-11-20,68.4879,1799,9,,False
4686,Esquenta Black,Youtube Ads,2023-11-21,75.76050000000001,1874,9,,False
4687,Esquenta Black,Youtube Ads,2023-11-16,78.8195,4558,23,,False
4688,Esquenta Black,Youtube Ads,2023-11-17,78.6337,7002,1,,False
4689,Esquenta Black,Youtube Ads,2023-11-18,78.5156,6305,0,,False
4690,Esquenta Black,Youtube Ads,2023-11-19,78.57770000000001,7115,0,,False
4691,Esquenta Black,Youtube Ads,2023-11-20,78.7367,7633,1,,False
4692,Esquenta Black,Youtube Ads,2023-11-21,78.3436,6362,3,,False
4693,Esquenta Black,Youtube Ads,2023-11-16,214.2332,7425,38,,False
4694,Esquenta Black,Youtube Ads,2023-11-17,719.9222,19092,115,,False
4695,Esquenta Black,Youtube Ads,2023-11-18,721.0092999999999,18829,107,,False
4696,Esquenta Black,Youtube Ads,2023-11-19,721.3442,18671,104,,False
4697,Esquenta Black,Youtube Ads,2023-11-20,716.9649000000001,19108,120,,False
4698,Esquenta Black,Youtube Ads,2023-11-21,724.8699999999999,18242,96,,False
4699,Esquenta Black,Youtube Ads,2023-11-16,472.70859999999993,31706,146,,False
4700,Esquenta Black,Youtube Ads,2023-11-17,472.4123,42777,9,,False
4701,Esquenta Black,Youtube Ads,2023-11-18,472.7368,41410,3,,False
4702,Esquenta Black,Youtube Ads,2023-11-19,470.4354,42112,5,,False
4703,Esquenta Black,Youtube Ads,2023-11-20,474.2425,43106,5,,False
4704,Esquenta Black,Youtube Ads,2023-11-21,475.152,43372,11,,False
4705,Esquenta Black,Youtube Ads,2023-11-16,15.2365,614,2,,False
4706,Esquenta Black,Youtube Ads,2023-11-17,61.7345,1423,8,,False
4707,Esquenta Black,Youtube Ads,2023-11-18,61.5368,1546,10,,False
4708,Esquenta Black,Youtube Ads,2023-11-19,59.025400000000005,1280,1,,False
4709,Esquenta Black,Youtube Ads,2023-11-20,58.52760000000001,1917,11,,False
4710,Esquenta Black,Youtube Ads,2023-11-21,64.8507,1803,13,,False
4711,Fds1*Cashback*Influenciador,Tiktok Ads,2023-03-03,12.18,2759,25,,False
4712,Fds1*Cashback*Influenciador,Tiktok Ads,2023-03-04,62.36,10960,73,,False
4713,Fds1*Cashback*Influenciador,Tiktok Ads,2023-03-05,28.82,4927,24,,False
4714,Fds1*Cashback*Influenciador,Meta Ads,2023-03-03,1706.46,44825,766,,False
4715,Fds1*Cashback*Influenciador,Meta Ads,2023-03-04,5727.45,180443,2666,,False
4716,Fds1*Cashback*Influenciador,Meta Ads,2023-03-05,4662.09,140078,1739,,False
4717,Fds1*Cashback,Meta Ads,2023-06-29,5902.47,369651,3541,,False
4718,Fds1*Cashback,Meta Ads,2023-06-30,5473.53,351400,2686,,False
4719,Fds1*Cashback,Meta Ads,2023-07-01,8830.429999999998,552954,3319,,False
4720,Fds1*Cashback,Meta Ads,2023-07-02,8404.570000000003,577837,3312,,False
4721,Fds1*Cashback,Meta Ads,2023-06-29,3494.9000000000005,213105,2457,,False
4722,Fds1*Cashback,Meta Ads,2023-06-30,3246.0999999999995,206786,1747,,False
4723,Fds1*Cashback,Meta Ads,2023-07-01,5255.06,320721,2008,,False
4724,Fds1*Cashback,Meta Ads,2023-07-02,4923.94,329643,2018,,False
4725,Fds1,Youtube Ads,2023-03-03,123.9518,12852,17,,False
4726,Fds1,Youtube Ads,2023-03-04,123.8637,17317,15,,False
4727,Fds1,Youtube Ads,2023-03-05,123.7712,16066,15,,False
4728,Fds1,Youtube Ads,2023-03-03,0.4906,22,0,,False
4729,Fds1,Youtube Ads,2023-03-04,0.3276,16,0,,False
4730,Fds1,Youtube Ads,2023-03-05,0.5969,20,0,,False
4731,Fds1,Youtube Ads,2023-03-03,78.8721,8329,12,,False
4732,Fds1,Youtube Ads,2023-03-04,78.558,11253,14,,False
4733,Fds1,Youtube Ads,2023-03-05,78.5925,10407,11,,False
4734,Fds1,Youtube Ads,2023-03-03,0.0592,3,0,,False
4735,Fds1,Youtube Ads,2023-03-04,0.0488,2,0,,False
4736,Fds1,Youtube Ads,2023-03-05,0.0107,1,0,,False
4737,Fds1,Youtube Ads,2023-03-03,353.2973,30412,70,,False
4738,Fds1,Youtube Ads,2023-03-04,344.8804,41230,77,,False
4739,Fds1,Youtube Ads,2023-03-05,352.0819,39571,95,,False
4740,Fds1,Youtube Ads,2023-03-03,79.0487,7342,10,,False
4741,Fds1,Youtube Ads,2023-03-04,79.0263,9940,5,,False
4742,Fds1,Youtube Ads,2023-03-05,78.8541,9390,6,,False
4743,Fds1,Youtube Ads,2023-03-03,116.2478,10539,13,,False
4744,Fds1,Youtube Ads,2023-03-04,116.1665,14210,9,,False
4745,Fds1,Youtube Ads,2023-03-05,115.5054,12894,18,,False
4746,Fds1,Youtube Ads,2023-03-03,183.6378,20709,35,,False
4747,Fds1,Youtube Ads,2023-03-04,183.5492,27863,38,,False
4748,Fds1,Youtube Ads,2023-03-05,182.9552,25397,42,,False
4749,Fds1,Youtube Ads,2023-03-03,620.7612,63777,102,,False
4750,Fds1,Youtube Ads,2023-03-04,621.0597,80803,138,,False
4751,Fds1,Youtube Ads,2023-03-05,618.5728,72984,110,,False
4752,Fortaleza,Youtube Ads,2023-03-03,91.7626,10908,9,,False
