entrega_id,campaign_name,Campanha,Veiculo,campanha_veiculo,Modalidade,Objetivo,Publico,data,investimento_realizado,impressoes_realizadas,cliques_realizados,dentro_do_plano,motivo_fora
5363,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_alagoas,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,72.0923,2021,11,False,veiculo fora do plano da campanha
5364,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_alagoas,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,72.59190000000001,2404,19,False,veiculo fora do plano da campanha
5365,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_alagoas,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,72.7542,2376,12,False,veiculo fora do plano da campanha
5366,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_alagoas,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,72.69630000000001,2241,13,False,veiculo fora do plano da campanha
5367,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_bahia,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,94.879,3167,11,False,veiculo fora do plano da campanha
5368,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_bahia,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,289.1116,10148,56,False,veiculo fora do plano da campanha
5369,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_bahia,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,302.8987,12764,95,False,veiculo fora do plano da campanha
5370,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_bahia,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,302.5664,11102,68,False,veiculo fora do plano da campanha
5371,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_bahia,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,301.8826,10746,73,False,veiculo fora do plano da campanha
5372,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_ceara,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,23.9399,902,6,False,veiculo fora do plano da campanha
5373,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_ceara,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,96.0843,2581,9,False,veiculo fora do plano da campanha
5374,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_ceara,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,99.8168,2856,21,False,veiculo fora do plano da campanha
5375,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_ceara,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,100.4384,2704,12,False,veiculo fora do plano da campanha
5376,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_ceara,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,99.2572,2799,15,False,veiculo fora do plano da campanha
5377,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_distrito-federal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,79.9032,2492,11,False,veiculo fora do plano da campanha
5378,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_distrito-federal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,224.791,7737,26,False,veiculo fora do plano da campanha
5379,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_distrito-federal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,227.6743,9157,36,False,veiculo fora do plano da campanha
5380,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_distrito-federal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,228.3768,8272,43,False,veiculo fora do plano da campanha
5381,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_distrito-federal,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,228.6327,8157,37,False,veiculo fora do plano da campanha
5382,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_espirito-santo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,30.7927,1041,11,False,veiculo fora do plano da campanha
5383,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_espirito-santo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,56.0159,2238,10,False,veiculo fora do plano da campanha
5384,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_espirito-santo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,56.1827,2443,13,False,veiculo fora do plano da campanha
5385,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_espirito-santo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,56.1258,2289,12,False,veiculo fora do plano da campanha
5386,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_espirito-santo,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,55.808,2374,11,False,veiculo fora do plano da campanha
5387,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_goias,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,29.522,947,4,False,veiculo fora do plano da campanha
5388,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_goias,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,79.582,2462,14,False,veiculo fora do plano da campanha
5389,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_goias,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,79.5551,3173,18,False,veiculo fora do plano da campanha
5390,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_goias,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,79.806,2884,18,False,veiculo fora do plano da campanha
5391,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_goias,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,79.4074,2677,12,False,veiculo fora do plano da campanha
5392,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_mato-grosso-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,37.1482,1283,6,False,veiculo fora do plano da campanha
5393,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_mato-grosso-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,117.5838,3553,30,False,veiculo fora do plano da campanha
5394,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_mato-grosso-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,118.4804,4653,28,False,veiculo fora do plano da campanha
5395,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_mato-grosso-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,117.0767,4812,21,False,veiculo fora do plano da campanha
5396,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_mato-grosso-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,116.8344,4453,14,False,veiculo fora do plano da campanha
5397,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_minas-gerais,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,25.4411,978,1,False,veiculo fora do plano da campanha
5398,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_minas-gerais,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,25.0616,1427,2,False,veiculo fora do plano da campanha
5399,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_minas-gerais,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,25.4345,1900,4,False,veiculo fora do plano da campanha
5400,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_minas-gerais,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,25.4413,1838,10,False,veiculo fora do plano da campanha
5401,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_minas-gerais,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,25.3717,1798,5,False,veiculo fora do plano da campanha
5402,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_parana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,71.9151,2244,14,False,veiculo fora do plano da campanha
5403,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_parana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,247.1133,8219,48,False,veiculo fora do plano da campanha
5404,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_parana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,247.0884,9089,32,False,veiculo fora do plano da campanha
5405,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_parana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,244.6171,7921,47,False,veiculo fora do plano da campanha
5406,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_parana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,246.7907,7926,40,False,veiculo fora do plano da campanha
5407,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_pernambuco,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,31.4797,1094,4,False,veiculo fora do plano da campanha
5408,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_pernambuco,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,69.5426,2154,11,False,veiculo fora do plano da campanha
5409,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_pernambuco,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,69.5457,2492,8,False,veiculo fora do plano da campanha
5410,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_pernambuco,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,70.1013,2434,12,False,veiculo fora do plano da campanha
5411,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_pernambuco,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,69.5344,2485,15,False,veiculo fora do plano da campanha
5412,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_piaui,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,18.0799,707,4,False,veiculo fora do plano da campanha
5413,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_piaui,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,71.7586,2203,10,False,veiculo fora do plano da campanha
5414,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_piaui,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,74.90010000000001,2179,12,False,veiculo fora do plano da campanha
5415,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_piaui,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,74.4422,2216,18,False,veiculo fora do plano da campanha
5416,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_piaui,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,75.051,2190,14,False,veiculo fora do plano da campanha
5417,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-de-janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,85.1224,2816,8,False,veiculo fora do plano da campanha
5418,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-de-janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,216.6178,8490,41,False,veiculo fora do plano da campanha
5419,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-de-janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,216.6589,9858,55,False,veiculo fora do plano da campanha
5420,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-de-janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,215.7816,8498,50,False,veiculo fora do plano da campanha
5421,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-de-janeiro,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,215.6629,8566,51,False,veiculo fora do plano da campanha
5422,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-norte,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,27.2221,1008,5,False,veiculo fora do plano da campanha
5423,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-norte,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,79.5012,2513,19,False,veiculo fora do plano da campanha
5424,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-norte,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,81.37100000000001,3098,15,False,veiculo fora do plano da campanha
5425,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-norte,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,80.1126,2678,12,False,veiculo fora do plano da campanha
5426,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-norte,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,81.6723,2784,14,False,veiculo fora do plano da campanha
5427,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,39.1957,1262,3,False,veiculo fora do plano da campanha
5428,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,150.8321,4277,20,False,veiculo fora do plano da campanha
5429,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,152.6889,4603,28,False,veiculo fora do plano da campanha
5430,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,151.8632,4133,24,False,veiculo fora do plano da campanha
5431,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_rio-grande-do-sul,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,151.6994,4259,19,False,veiculo fora do plano da campanha
5432,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_santa-catarina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,40.3971,1385,5,False,veiculo fora do plano da campanha
5433,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_santa-catarina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,139.8165,3757,23,False,veiculo fora do plano da campanha
5434,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_santa-catarina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,140.103,4535,22,False,veiculo fora do plano da campanha
5435,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_santa-catarina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,139.9753,4968,28,False,veiculo fora do plano da campanha
5436,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_santa-catarina,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,138.5761,4730,26,False,veiculo fora do plano da campanha
5437,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-capital,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,1105.1268,32337,160,False,veiculo fora do plano da campanha
5438,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-capital,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,1096.1316,34118,206,False,veiculo fora do plano da campanha
5439,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-capital,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,1109.1523,35135,228,False,veiculo fora do plano da campanha
5440,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-capital,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,1108.1242,30617,170,False,veiculo fora do plano da campanha
5441,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-capital,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,1106.0927,32535,173,False,veiculo fora do plano da campanha
5442,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-interior,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,65.19800000000001,2284,10,False,veiculo fora do plano da campanha
5443,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-interior,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,707.6612,18735,92,False,veiculo fora do plano da campanha
5444,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-interior,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,709.2337,16945,96,False,veiculo fora do plano da campanha
5445,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-interior,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,708.6898,17415,98,False,veiculo fora do plano da campanha
5446,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sao-paulo-interior,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,705.8807,18547,93,False,veiculo fora do plano da campanha
5447,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sergipe,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-01,18.1317,662,2,False,veiculo fora do plano da campanha
5448,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sergipe,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-02,62.4363,1926,16,False,veiculo fora do plano da campanha
5449,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sergipe,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-03,62.0488,2013,8,False,veiculo fora do plano da campanha
5450,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sergipe,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-04,63.222,1922,5,False,veiculo fora do plano da campanha
5451,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2311_sergipe,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-05,63.0678,1942,9,False,veiculo fora do plano da campanha
5452,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2312_nacional,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-29,155.3515,6906,46,False,veiculo fora do plano da campanha
5453,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2312_nacional,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-11-30,8642.6023,243604,1396,False,veiculo fora do plano da campanha
5454,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2312_nacional,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-12-01,8621.6256,221383,1455,False,veiculo fora do plano da campanha
5455,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2312_nacional,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-12-02,8620.223,223412,1598,False,veiculo fora do plano da campanha
5456,Marcasfilial_filial_regular_fds1_socios_alcance_pouco-frequentes_2312_nacional,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-12-03,8591.4154,231303,1626,False,veiculo fora do plano da campanha
5457,Marcasfilial_filial_regular_fds1_socios_alcance_recorrentes_2308_americana,Fds1,Youtube Ads,Fds1 | Youtube Ads,Regular,Alcance,Socios,2023-08-03,5.7342,210,1,False,veiculo fora do plano da campanha
