Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,real_id
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-07,,,,5215,57.7921,Reforco,Alcance,Socios,Youtube Ads,3337
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,3,2023-12-08,,,,4810,57.9503,Reforco,Alcance,Socios,Youtube Ads,3338
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-09,,,,4496,57.8253,Reforco,Alcance,Socios,Youtube Ads,3339
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-10,,,,4424,57.575,Reforco,Alcance,Socios,Youtube Ads,3340
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-11,,,,4270,57.7452,Reforco,Alcance,Socios,Youtube Ads,3341
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-12,,,,4236,57.7516,Reforco,Alcance,Socios,Youtube Ads,3342
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-13,,,,4205,57.9014,Reforco,Alcance,Socios,Youtube Ads,3343
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,1,2023-12-14,,,,4291,58.6652,Reforco,Alcance,Socios,Youtube Ads,3344
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,9,2023-12-15,,,,1899,55.1795,Reforco,Alcance,Socios,Youtube Ads,3345
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,4,2023-12-16,,,,1868,58.2346,Reforco,Alcance,Socios,Youtube Ads,3346
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,10,2023-12-17,,,,1900,56.9414,Reforco,Alcance,Socios,Youtube Ads,3347
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-18,,,,2184,57.7099,Reforco,Alcance,Socios,Youtube Ads,3348
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,8,2023-12-19,,,,2110,58.1233,Reforco,Alcance,Socios,Youtube Ads,3349
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,12,2023-12-20,,,,2027,57.6313,Reforco,Alcance,Socios,Youtube Ads,3350
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,10,2023-12-21,,,,2165,57.673,Reforco,Alcance,Socios,Youtube Ads,3351
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-22,,,,2182,58.0016,Reforco,Alcance,Socios,Youtube Ads,3352
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,5,2023-12-23,,,,2421,58.1878,Reforco,Alcance,Socios,Youtube Ads,3353
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,12,2023-12-24,,,,2549,58.6803,Reforco,Alcance,Socios,Youtube Ads,3354
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-25,,,,2763,58.5362,Reforco,Alcance,Socios,Youtube Ads,3355
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,9,2023-12-26,,,,2531,58.6935,Reforco,Alcance,Socios,Youtube Ads,3356
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,14,2023-12-27,,,,2598,57.8884,Reforco,Alcance,Socios,Youtube Ads,3357
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,11,2023-12-28,,,,2777,58.8917,Reforco,Alcance,Socios,Youtube Ads,3358
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-29,,,,620,14.7196,Reforco,Alcance,Socios,Youtube Ads,3359
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-16,,,,1352,23.929,Reforco,Alcance,Nao Socios,Youtube Ads,3360
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-11-17,,,,7352,94.3367,Reforco,Alcance,Nao Socios,Youtube Ads,3361
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,5,2023-11-18,,,,6761,94.1057,Reforco,Alcance,Nao Socios,Youtube Ads,3362
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,9,2023-11-19,,,,7336,94.2849,Reforco,Alcance,Nao Socios,Youtube Ads,3363
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-11-20,,,,7792,94.3863,Reforco,Alcance,Nao Socios,Youtube Ads,3364
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,7,2023-11-21,,,,6790,94.1923,Reforco,Alcance,Nao Socios,Youtube Ads,3365
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-11-22,,,,7320,94.3533,Reforco,Alcance,Nao Socios,Youtube Ads,3366
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-23,,,,6531,94.4199,Reforco,Alcance,Nao Socios,Youtube Ads,3367
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-11-24,,,,6906,94.3977,Reforco,Alcance,Nao Socios,Youtube Ads,3368
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-11-25,,,,6267,94.3822,Reforco,Alcance,Nao Socios,Youtube Ads,3369
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,7,2023-11-26,,,,6267,94.5006,Reforco,Alcance,Nao Socios,Youtube Ads,3370
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-27,,,,6537,94.5657,Reforco,Alcance,Nao Socios,Youtube Ads,3371
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-11-28,,,,6539,94.7032,Reforco,Alcance,Nao Socios,Youtube Ads,3372
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,13,2023-11-29,,,,6701,94.8257,Reforco,Alcance,Nao Socios,Youtube Ads,3373
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,12,2023-11-30,,,,6851,95.0774,Reforco,Alcance,Nao Socios,Youtube Ads,3374
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-12-01,,,,3803,43.2859,Reforco,Alcance,Nao Socios,Youtube Ads,3375
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-12-02,,,,3987,43.3084,Reforco,Alcance,Nao Socios,Youtube Ads,3376
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-12-03,,,,2619,43.2421,Reforco,Alcance,Nao Socios,Youtube Ads,3377
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-04,,,,3666,43.2507,Reforco,Alcance,Nao Socios,Youtube Ads,3378
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-12-05,,,,2853,43.3286,Reforco,Alcance,Nao Socios,Youtube Ads,3379
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-12-06,,,,3652,43.3601,Reforco,Alcance,Nao Socios,Youtube Ads,3380
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-07,,,,3845,43.2532,Reforco,Alcance,Nao Socios,Youtube Ads,3381
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-08,,,,3611,43.2852,Reforco,Alcance,Nao Socios,Youtube Ads,3382
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,7,2023-12-09,,,,3962,43.456,Reforco,Alcance,Nao Socios,Youtube Ads,3383
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-10,,,,3997,43.3511,Reforco,Alcance,Nao Socios,Youtube Ads,3384
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-11,,,,3613,43.4029,Reforco,Alcance,Nao Socios,Youtube Ads,3385
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-12-12,,,,3314,43.4,Reforco,Alcance,Nao Socios,Youtube Ads,3386
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,5,2023-12-13,,,,3324,43.4091,Reforco,Alcance,Nao Socios,Youtube Ads,3387
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-14,,,,3362,43.3904,Reforco,Alcance,Nao Socios,Youtube Ads,3388
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-15,,,,3363,43.3974,Reforco,Alcance,Nao Socios,Youtube Ads,3389
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-16,,,,3114,43.3616,Reforco,Alcance,Nao Socios,Youtube Ads,3390
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-17,,,,3212,43.3872,Reforco,Alcance,Nao Socios,Youtube Ads,3391
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-18,,,,3095,43.4333,Reforco,Alcance,Nao Socios,Youtube Ads,3392
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-12-19,,,,2950,43.2912,Reforco,Alcance,Nao Socios,Youtube Ads,3393
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-20,,,,2949,43.5122,Reforco,Alcance,Nao Socios,Youtube Ads,3394
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-21,,,,2974,43.547,Reforco,Alcance,Nao Socios,Youtube Ads,3395
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-22,,,,3064,43.5368,Reforco,Alcance,Nao Socios,Youtube Ads,3396
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-23,,,,3587,43.567,Reforco,Alcance,Nao Socios,Youtube Ads,3397
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-12-24,,,,3288,43.5756,Reforco,Alcance,Nao Socios,Youtube Ads,3398
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-25,,,,3327,43.5486,Reforco,Alcance,Nao Socios,Youtube Ads,3399
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-12-26,,,,3584,43.611,Reforco,Alcance,Nao Socios,Youtube Ads,3400
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-27,,,,3553,43.6036,Reforco,Alcance,Nao Socios,Youtube Ads,3401
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-28,,,,3252,43.5441,Reforco,Alcance,Nao Socios,Youtube Ads,3402
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-29,,,,3099,43.5679,Reforco,Alcance,Nao Socios,Youtube Ads,3403
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,0,2023-12-30,,,,3553,43.7984,Reforco,Alcance,Nao Socios,Youtube Ads,3404
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2312_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-12-31,,,,3347,43.5823,Reforco,Alcance,Nao Socios,Youtube Ads,3405
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,128,2023-11-16,,,,261685,477.53,Reforco,Alcance,Nao Socios,Meta Ads,3406
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,53,2023-11-16,,,,31391,49.31,Reforco,Alcance,Nao Socios,Tiktok Ads,3407
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,352,2023-11-17,,,,504690,1209.86,Reforco,Alcance,Nao Socios,Meta Ads,3408
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,165,2023-11-17,,,,98359,173.45,Reforco,Alcance,Nao Socios,Tiktok Ads,3409
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,371,2023-11-18,,,,515608,1349.5,Reforco,Alcance,Nao Socios,Meta Ads,3410
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,164,2023-11-18,,,,101711,176.52,Reforco,Alcance,Nao Socios,Tiktok Ads,3411
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,391,2023-11-19,,,,468710,1339.92,Reforco,Alcance,Nao Socios,Meta Ads,3412
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,194,2023-11-19,,,,111946,175.81,Reforco,Alcance,Nao Socios,Tiktok Ads,3413
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,369,2023-11-20,,,,438465,1256.81,Reforco,Alcance,Nao Socios,Meta Ads,3414
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,180,2023-11-20,,,,112091,176.01,Reforco,Alcance,Nao Socios,Tiktok Ads,3415
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,346,2023-11-21,,,,391598,1231.86,Reforco,Alcance,Nao Socios,Meta Ads,3416
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,152,2023-11-21,,,,99310,174.65,Reforco,Alcance,Nao Socios,Tiktok Ads,3417
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,310,2023-11-22,,,,348344,1207.37,Reforco,Alcance,Nao Socios,Meta Ads,3418
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,148,2023-11-22,,,,90386,179.11,Reforco,Alcance,Nao Socios,Tiktok Ads,3419
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,339,2023-11-23,,,,399832,1404.96,Reforco,Alcance,Nao Socios,Meta Ads,3420
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,116,2023-11-23,,,,72509,174.72,Reforco,Alcance,Nao Socios,Tiktok Ads,3421
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,259,2023-11-24,,,,386448,1264.59,Reforco,Alcance,Nao Socios,Meta Ads,3422
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,114,2023-11-24,,,,67612,175.68,Reforco,Alcance,Nao Socios,Tiktok Ads,3423
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,285,2023-11-25,,,,434824,1397.61,Reforco,Alcance,Nao Socios,Meta Ads,3424
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,136,2023-11-25,,,,77235,172.36,Reforco,Alcance,Nao Socios,Tiktok Ads,3425
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,356,2023-11-26,,,,447533,1412.52,Reforco,Alcance,Nao Socios,Meta Ads,3426
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,137,2023-11-26,,,,87269,172.64,Reforco,Alcance,Nao Socios,Tiktok Ads,3427
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,325,2023-11-27,,,,401467,1261.5,Reforco,Alcance,Nao Socios,Meta Ads,3428
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,140,2023-11-27,,,,90684,173.87,Reforco,Alcance,Nao Socios,Tiktok Ads,3429
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,318,2023-11-28,,,,381673,1256.87,Reforco,Alcance,Nao Socios,Meta Ads,3430
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,133,2023-11-28,,,,87245,169.06,Reforco,Alcance,Nao Socios,Tiktok Ads,3431
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,411,2023-11-29,,,,395925,1270.83,Reforco,Alcance,Nao Socios,Meta Ads,3432
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,115,2023-11-29,,,,80880,173.37,Reforco,Alcance,Nao Socios,Tiktok Ads,3433
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,343,2023-11-30,,,,425475,1362.91,Reforco,Alcance,Nao Socios,Meta Ads,3434
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2311,Reforco Lauro E Bonoco,120,2023-11-30,,,,75879,158.44,Reforco,Alcance,Nao Socios,Tiktok Ads,3435
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2312,Reforco Lauro E Bonoco,170,2023-12-01,,,,318573,494.0,Reforco,Alcance,Nao Socios,Meta Ads,3436
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2312,Reforco Lauro E Bonoco,352,2023-12-01,,,,168538,336.01,Reforco,Alcance,Nao Socios,Tiktok Ads,3437
Realizado,Marcasfilial_filial_reforco_reforco-lauro-e-bonoco_nsocios_alcance_interesses_2312,Reforco Lauro E Bonoco,232,2023-12-02,,,,349056,613.9,Reforco,Alcance,Nao Socios,Meta Ads,3438
