Base,campaign_name,Campanha,Soma de Cliques,Data,Data de Inicio,Data de Termino,Soma de Dias_Veiculacao,Soma de Impressoes,Soma de Investimento,Modalidade,Objetivo,Publico,Veiculo,linha_id,motivo
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,0,2023-11-09,,,,625,16.6547,Reforco,Alcance,Socios,Youtube Ads,3325,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,9,2023-11-10,,,,2264,108.5276,Reforco,Alcance,Socios,Youtube Ads,3326,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,11,2023-11-11,,,,3298,147.3861,Reforco,Alcance,Socios,Youtube Ads,3327,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,9,2023-11-12,,,,3327,129.4088,Reforco,Alcance,Socios,Youtube Ads,3328,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,9,2023-11-13,,,,3634,142.7988,Reforco,Alcance,Socios,Youtube Ads,3329,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,12,2023-11-14,,,,3347,135.6387,Reforco,Alcance,Socios,Youtube Ads,3330,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,8,2023-11-15,,,,3703,160.9957,Reforco,Alcance,Socios,Youtube Ads,3331,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,9,2023-11-16,,,,4195,198.2615,Reforco,Alcance,Socios,Youtube Ads,3332,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,9,2023-11-17,,,,3109,127.5276,Reforco,Alcance,Socios,Youtube Ads,3333,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,25,2023-11-18,,,,6158,231.7879,Reforco,Alcance,Socios,Youtube Ads,3334,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,44,2023-11-19,,,,9057,371.9997,Reforco,Alcance,Socios,Youtube Ads,3335,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,41,2023-11-20,,,,9116,359.0158,Reforco,Alcance,Socios,Youtube Ads,3336,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,44,2023-11-21,,,,9105,370.9468,Reforco,Alcance,Socios,Youtube Ads,3337,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,36,2023-11-22,,,,9280,382.1868,Reforco,Alcance,Socios,Youtube Ads,3338,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,29,2023-11-23,,,,7636,341.785,Reforco,Alcance,Socios,Youtube Ads,3339,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,21,2023-11-24,,,,6836,293.15930000000003,Reforco,Alcance,Socios,Youtube Ads,3340,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,25,2023-11-25,,,,7031,281.0761,Reforco,Alcance,Socios,Youtube Ads,3341,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,25,2023-11-26,,,,7648,318.8533,Reforco,Alcance,Socios,Youtube Ads,3342,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,47,2023-11-27,,,,9859,373.6687,Reforco,Alcance,Socios,Youtube Ads,3343,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,34,2023-11-28,,,,9798,385.2697,Reforco,Alcance,Socios,Youtube Ads,3344,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,39,2023-11-29,,,,9835,377.2951000000001,Reforco,Alcance,Socios,Youtube Ads,3345,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2311_joinville,Reforco Joinville,30,2023-11-30,,,,8342,334.3955,Reforco,Alcance,Socios,Youtube Ads,3346,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,11,2023-12-01,,,,7839,44.71,Reforco,Alcance,Socios,Meta Ads,3347,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,11,2023-12-02,,,,5166,47.49,Reforco,Alcance,Socios,Meta Ads,3348,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,11,2023-12-03,,,,4112,51.370000000000005,Reforco,Alcance,Socios,Meta Ads,3349,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,9,2023-12-04,,,,4154,47.02,Reforco,Alcance,Socios,Meta Ads,3350,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,9,2023-12-05,,,,3913,45.46,Reforco,Alcance,Socios,Meta Ads,3351,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,4,2023-12-06,,,,3341,44.73,Reforco,Alcance,Socios,Meta Ads,3352,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,6,2023-12-07,,,,2820,43.82000000000001,Reforco,Alcance,Socios,Meta Ads,3353,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,9,2023-12-08,,,,4889,50.35,Reforco,Alcance,Socios,Meta Ads,3354,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-09,,,,4149,47.66,Reforco,Alcance,Socios,Meta Ads,3355,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-10,,,,3863,52.65,Reforco,Alcance,Socios,Meta Ads,3356,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,12,2023-12-11,,,,5282,49.26,Reforco,Alcance,Socios,Meta Ads,3357,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,12,2023-12-12,,,,4058,43.03,Reforco,Alcance,Socios,Meta Ads,3358,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,8,2023-12-13,,,,3636,45.02,Reforco,Alcance,Socios,Meta Ads,3359,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-14,,,,3472,45.36,Reforco,Alcance,Socios,Meta Ads,3360,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,8,2023-12-15,,,,4211,48.23,Reforco,Alcance,Socios,Meta Ads,3361,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,8,2023-12-16,,,,4060,48.03,Reforco,Alcance,Socios,Meta Ads,3362,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,9,2023-12-17,,,,3949,52.47,Reforco,Alcance,Socios,Meta Ads,3363,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-18,,,,4990,49.38,Reforco,Alcance,Socios,Meta Ads,3364,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,10,2023-12-19,,,,4397,44.73,Reforco,Alcance,Socios,Meta Ads,3365,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,6,2023-12-20,,,,3749,42.6,Reforco,Alcance,Socios,Meta Ads,3366,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,6,2023-12-21,,,,3808,45.66,Reforco,Alcance,Socios,Meta Ads,3367,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,8,2023-12-22,,,,4540,47.86,Reforco,Alcance,Socios,Meta Ads,3368,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-23,,,,4580,47.98,Reforco,Alcance,Socios,Meta Ads,3369,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,3,2023-12-24,,,,4395,50.650000000000006,Reforco,Alcance,Socios,Meta Ads,3370,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,5,2023-12-25,,,,911,9.04,Reforco,Alcance,Socios,Meta Ads,3371,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,15,2023-12-26,,,,5831,37.96,Reforco,Alcance,Socios,Meta Ads,3372,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,7,2023-12-27,,,,5009,51.19,Reforco,Alcance,Socios,Meta Ads,3373,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,15,2023-12-28,,,,4654,53.620000000000005,Reforco,Alcance,Socios,Meta Ads,3374,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312,Reforco Joinville,4,2023-12-29,,,,1368,16.34,Reforco,Alcance,Socios,Meta Ads,3375,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,4,2023-12-01,,,,4832,57.68,Reforco,Alcance,Socios,Youtube Ads,3376,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-02,,,,4954,57.876,Reforco,Alcance,Socios,Youtube Ads,3377,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,4,2023-12-03,,,,5223,57.791,Reforco,Alcance,Socios,Youtube Ads,3378,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-04,,,,5289,57.822,Reforco,Alcance,Socios,Youtube Ads,3379,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-05,,,,5071,57.8326,Reforco,Alcance,Socios,Youtube Ads,3380,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-06,,,,5246,57.8363,Reforco,Alcance,Socios,Youtube Ads,3381,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-07,,,,5215,57.7921,Reforco,Alcance,Socios,Youtube Ads,3382,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,3,2023-12-08,,,,4810,57.9503,Reforco,Alcance,Socios,Youtube Ads,3383,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-09,,,,4496,57.8253,Reforco,Alcance,Socios,Youtube Ads,3384,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-10,,,,4424,57.575,Reforco,Alcance,Socios,Youtube Ads,3385,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-11,,,,4270,57.7452,Reforco,Alcance,Socios,Youtube Ads,3386,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,0,2023-12-12,,,,4236,57.7516,Reforco,Alcance,Socios,Youtube Ads,3387,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-13,,,,4205,57.9014,Reforco,Alcance,Socios,Youtube Ads,3388,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,1,2023-12-14,,,,4291,58.6652,Reforco,Alcance,Socios,Youtube Ads,3389,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,9,2023-12-15,,,,1899,55.1795,Reforco,Alcance,Socios,Youtube Ads,3390,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,4,2023-12-16,,,,1868,58.2346,Reforco,Alcance,Socios,Youtube Ads,3391,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,10,2023-12-17,,,,1900,56.9414,Reforco,Alcance,Socios,Youtube Ads,3392,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-18,,,,2184,57.7099,Reforco,Alcance,Socios,Youtube Ads,3393,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,8,2023-12-19,,,,2110,58.1233,Reforco,Alcance,Socios,Youtube Ads,3394,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,12,2023-12-20,,,,2027,57.6313,Reforco,Alcance,Socios,Youtube Ads,3395,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,10,2023-12-21,,,,2165,57.673,Reforco,Alcance,Socios,Youtube Ads,3396,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-22,,,,2182,58.0016,Reforco,Alcance,Socios,Youtube Ads,3397,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,5,2023-12-23,,,,2421,58.1878,Reforco,Alcance,Socios,Youtube Ads,3398,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,12,2023-12-24,,,,2549,58.6803,Reforco,Alcance,Socios,Youtube Ads,3399,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,15,2023-12-25,,,,2763,58.5362,Reforco,Alcance,Socios,Youtube Ads,3400,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,9,2023-12-26,,,,2531,58.6935,Reforco,Alcance,Socios,Youtube Ads,3401,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,14,2023-12-27,,,,2598,57.8884,Reforco,Alcance,Socios,Youtube Ads,3402,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,11,2023-12-28,,,,2777,58.8917,Reforco,Alcance,Socios,Youtube Ads,3403,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-joinville_socios_alcance_socios_2312_joinville,Reforco Joinville,2,2023-12-29,,,,620,14.7196,Reforco,Alcance,Socios,Youtube Ads,3404,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-16,,,,1352,23.929,Reforco,Alcance,Nao Socios,Youtube Ads,3405,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-11-17,,,,7352,94.3367,Reforco,Alcance,Nao Socios,Youtube Ads,3406,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,5,2023-11-18,,,,6761,94.1057,Reforco,Alcance,Nao Socios,Youtube Ads,3407,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,9,2023-11-19,,,,7336,94.2849,Reforco,Alcance,Nao Socios,Youtube Ads,3408,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-11-20,,,,7792,94.3863,Reforco,Alcance,Nao Socios,Youtube Ads,3409,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,7,2023-11-21,,,,6790,94.1923,Reforco,Alcance,Nao Socios,Youtube Ads,3410,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,1,2023-11-22,,,,7320,94.3533,Reforco,Alcance,Nao Socios,Youtube Ads,3411,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-23,,,,6531,94.4199,Reforco,Alcance,Nao Socios,Youtube Ads,3412,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,4,2023-11-24,,,,6906,94.3977,Reforco,Alcance,Nao Socios,Youtube Ads,3413,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,2,2023-11-25,,,,6267,94.3822,Reforco,Alcance,Nao Socios,Youtube Ads,3414,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,7,2023-11-26,,,,6267,94.5006,Reforco,Alcance,Nao Socios,Youtube Ads,3415,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,6,2023-11-27,,,,6537,94.5657,Reforco,Alcance,Nao Socios,Youtube Ads,3416,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,3,2023-11-28,,,,6539,94.7032,Reforco,Alcance,Nao Socios,Youtube Ads,3417,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,13,2023-11-29,,,,6701,94.8257,Reforco,Alcance,Nao Socios,Youtube Ads,3418,campanha fora do plano
Realizado,Marcasfilial_filial_reforco_reforco-lauro-de-freitas_nsocios_alcance_interesses_2311_lauro-de-freitas,Reforco Lauro De Freitas,12,2023-11-30,,,,6851,95.0774,Reforco,Alcance,Nao Socios,Youtube Ads,3419,campanha fora do plano
